rxn number,sensitivity,cantera equation,cantera products,cantera reactants
486,1.6063867921329117e-08,C4H6 + O <=> CH2CHCHCHO + H,"{'CH2CHCHCHO': 1.0, 'H': 1.0}","{'C4H6': 1.0, 'O': 1.0}"
120,1.603568498070719e-08,CH2OH + OH <=> CH2O + H2O,"{'CH2O': 1.0, 'H2O': 1.0}","{'CH2OH': 1.0, 'OH': 1.0}"
363,-1.5927463891480875e-08,C3H6 + O <=> C2H3CHO + 2 H,"{'C2H3CHO': 1.0, 'H': 2.0}","{'C3H6': 1.0, 'O': 1.0}"
481,-1.5844186076799127e-08,C4H6 + H <=> CH3 + pC3H4,"{'CH3': 1.0, 'pC3H4': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
448,1.5762594568798135e-08,C2H + C4H4 <=> H + l-C6H4,"{'H': 1.0, 'l-C6H4': 1.0}","{'C2H': 1.0, 'C4H4': 1.0}"
1206,1.5548738595947204e-08,CH2F-CHF + OH => CH2CO + 2 HF,"{'CH2CO': 1.0, 'HF': 2.0}","{'CH2F-CHF': 1.0, 'OH': 1.0}"
119,-1.533943647387351e-08,CH2OH + O <=> CH2O + OH,"{'CH2O': 1.0, 'OH': 1.0}","{'CH2OH': 1.0, 'O': 1.0}"
1072,1.5215830466466676e-08,CH3-CHF2 + H <=> CHF2-CH2 + H2,"{'CHF2-CH2': 1.0, 'H2': 1.0}","{'CH3-CHF2': 1.0, 'H': 1.0}"
1183,1.495149644320022e-08,CH3-CHF + O <=> CH2CO + H + HF,"{'CH2CO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CH3-CHF': 1.0, 'O': 1.0}"
211,1.4394045609902165e-08,CH2CHO + H <=> CH3CO + H,"{'CH3CO': 1.0, 'H': 1.0}","{'CH2CHO': 1.0, 'H': 1.0}"
777,1.4283296600401699e-08,O + c-C4H5 <=> C2H2 + CH2CHO,"{'C2H2': 1.0, 'CH2CHO': 1.0}","{'O': 1.0, 'c-C4H5': 1.0}"
1162,-1.4138136303845445e-08,CF3 + CH3-CF3 <=> CF3-CH2 + CHF3,"{'CF3-CH2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3-CF3': 1.0}"
1165,-1.3560552929082768e-08,CF3 + CH2F-CHF2 <=> CH2F-CF2 + CHF3,"{'CH2F-CF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F-CHF2': 1.0}"
199,1.3518500662433832e-08,C2H3 + CH3 <=> C2H2 + CH4,"{'C2H2': 1.0, 'CH4': 1.0}","{'C2H3': 1.0, 'CH3': 1.0}"
379,1.3170424399824665e-08,C2H3CHO + O <=> CH2CO + CH2O,"{'CH2CO': 1.0, 'CH2O': 1.0}","{'C2H3CHO': 1.0, 'O': 1.0}"
442,-1.3049801709023848e-08,C4H4 + H <=> iC4H5,{'iC4H5': 1.0},"{'C4H4': 1.0, 'H': 1.0}"
1467,-1.2921736071426037e-08,CF3CCH2 + H <=> C2H3 + CF3,"{'C2H3': 1.0, 'CF3': 1.0}","{'CF3CCH2': 1.0, 'H': 1.0}"
7,1.2876286338996458e-08,CO2 + 2 H <=> CO2 + H2,"{'CO2': 1.0, 'H2': 1.0}","{'CO2': 1.0, 'H': 2.0}"
358,-1.2798227962721706e-08,C3H6 + H <=> C2H4 + CH3,"{'C2H4': 1.0, 'CH3': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
1184,1.2762306833099582e-08,CH2F-CHF + O <=> CHFCO + H + HF,"{'CHFCO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CH2F-CHF': 1.0, 'O': 1.0}"
1074,1.2760930559907808e-08,CH3-CHF2 + OH <=> CHF2-CH2 + H2O,"{'CHF2-CH2': 1.0, 'H2O': 1.0}","{'CH3-CHF2': 1.0, 'OH': 1.0}"
260,-1.2289147212366826e-08,C2H4 + CH3 <=> C2H3 + CH4,"{'C2H3': 1.0, 'CH4': 1.0}","{'C2H4': 1.0, 'CH3': 1.0}"
510,-1.2122041782788682e-08,C4H6-2 <=> C4H6,{'C4H6': 1.0},{'C4H6-2': 1.0}
97,-1.210460198532959e-08,C + CH3 <=> C2H2 + H,"{'C2H2': 1.0, 'H': 1.0}","{'C': 1.0, 'CH3': 1.0}"
380,1.1950002023020296e-08,C2H3CHO + OH <=> C2H3 + CO + H2O,"{'C2H3': 1.0, 'CO': 1.0, 'H2O': 1.0}","{'C2H3CHO': 1.0, 'OH': 1.0}"
472,1.1921669802304904e-08,C4H5-2 + O2 <=> CH2CO + CH3CO,"{'CH2CO': 1.0, 'CH3CO': 1.0}","{'C4H5-2': 1.0, 'O2': 1.0}"
458,-1.187337184949663e-08,O2 + nC4H5 <=> C2H3CHO + HCO,"{'C2H3CHO': 1.0, 'HCO': 1.0}","{'O2': 1.0, 'nC4H5': 1.0}"
273,1.1786586737423463e-08,C2H5 + HO2 <=> CH2O + CH3 + OH,"{'CH2O': 1.0, 'CH3': 1.0, 'OH': 1.0}","{'C2H5': 1.0, 'HO2': 1.0}"
737,-1.1323471076463374e-08,C5H6 + H <=> C2H2 + aC3H5,"{'C2H2': 1.0, 'aC3H5': 1.0}","{'C5H6': 1.0, 'H': 1.0}"
271,-1.1294359590261492e-08,C2H5 + HO2 <=> C2H6 + O2,"{'C2H6': 1.0, 'O2': 1.0}","{'C2H5': 1.0, 'HO2': 1.0}"
1215,1.1192763680288808e-08,CH3-CHF + OH <=> CH2:CHF + H2O,"{'CH2:CHF': 1.0, 'H2O': 1.0}","{'CH3-CHF': 1.0, 'OH': 1.0}"
879,1.1117592202336368e-08,CH2F2 + CH3 <=> CH4 + CHF2,"{'CH4': 1.0, 'CHF2': 1.0}","{'CH2F2': 1.0, 'CH3': 1.0}"
303,-1.1071644993491866e-08,H + aC3H4 <=> CH3CCH2,{'CH3CCH2': 1.0},"{'H': 1.0, 'aC3H4': 1.0}"
1295,1.097824271103671e-08,CHF:CF[Z] + H <=> CHF:CHF[Z],{'CHF:CHF[Z]': 1.0},"{'CHF:CF[Z]': 1.0, 'H': 1.0}"
1089,-1.0853816455338772e-08,CH2F-CHF2 + OH <=> CH2F-CF2 + H2O,"{'CH2F-CF2': 1.0, 'H2O': 1.0}","{'CH2F-CHF2': 1.0, 'OH': 1.0}"
739,1.0644202199525068e-08,C5H6 + H <=> C5H5 + H2,"{'C5H5': 1.0, 'H2': 1.0}","{'C5H6': 1.0, 'H': 1.0}"
1436,-1.0525228973948448e-08,CF3CO + F <=> CF4 + CO,"{'CF4': 1.0, 'CO': 1.0}","{'CF3CO': 1.0, 'F': 1.0}"
1199,1.0487042500545724e-08,CH2F-CF2 + O <=> CF2:O + CH2F,"{'CF2:O': 1.0, 'CH2F': 1.0}","{'CH2F-CF2': 1.0, 'O': 1.0}"
482,-1.0419607312318897e-08,C4H6 + H <=> CH3 + aC3H4,"{'CH3': 1.0, 'aC3H4': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
1053,1.0214567482594357e-08,CF2 + CH3F <=> CH2:CF2 + HF,"{'CH2:CF2': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH3F': 1.0}"
485,9.915241972101998e-09,C4H6 + O <=> CH3CHCHCO + H,"{'CH3CHCHCO': 1.0, 'H': 1.0}","{'C4H6': 1.0, 'O': 1.0}"
364,-9.82162599054332e-09,C3H6 + O <=> C2H5 + HCO,"{'C2H5': 1.0, 'HCO': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
1546,9.521736233673533e-09,CH2CFCF3 + OH <=> CF3-CHF + CH2O,"{'CF3-CHF': 1.0, 'CH2O': 1.0}","{'CH2CFCF3': 1.0, 'OH': 1.0}"
427,-9.370621668122226e-09,nC4H3 <=> iC4H3,{'iC4H3': 1.0},{'nC4H3': 1.0}
1520,-9.315014318809299e-09,CH3COFCF3 <=> CF3COF + CH3,"{'CF3COF': 1.0, 'CH3': 1.0}",{'CH3COFCF3': 1.0}
1202,9.20115817679155e-09,CH2F-CH2 + OH => CH2CO + H2 + HF,"{'CH2CO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CH2F-CH2': 1.0, 'OH': 1.0}"
479,9.172441086928008e-09,C4H6 + H <=> H2 + iC4H5,"{'H2': 1.0, 'iC4H5': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
334,9.109355791629022e-09,HCO + aC3H5 <=> C3H6 + CO,"{'C3H6': 1.0, 'CO': 1.0}","{'HCO': 1.0, 'aC3H5': 1.0}"
488,9.105032878619826e-09,C4H6 + OH <=> H2O + iC4H5,"{'H2O': 1.0, 'iC4H5': 1.0}","{'C4H6': 1.0, 'OH': 1.0}"
1195,8.793620273876785e-09,CH2F-CHF + O <=> CH2F + CHF:O,"{'CH2F': 1.0, 'CHF:O': 1.0}","{'CH2F-CHF': 1.0, 'O': 1.0}"
1087,-8.755347222205066e-09,CH2F-CHF2 + H <=> CH2F-CF2 + H2,"{'CH2F-CF2': 1.0, 'H2': 1.0}","{'CH2F-CHF2': 1.0, 'H': 1.0}"
1151,8.579307872754304e-09,CH3-CF3 + CHF2 <=> CF3-CH2 + CH2F2,"{'CF3-CH2': 1.0, 'CH2F2': 1.0}","{'CH3-CF3': 1.0, 'CHF2': 1.0}"
1140,8.52051371227251e-09,CH2F + CH3-CF3 <=> CF3-CH2 + CH3F,"{'CF3-CH2': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CH3-CF3': 1.0}"
995,8.078068401193808e-09,CH2F-CF2 + H <=> CHF:CHF[Z] + HF,"{'CHF:CHF[Z]': 1.0, 'HF': 1.0}","{'CH2F-CF2': 1.0, 'H': 1.0}"
1425,8.050823189923036e-09,CF3CHO + CH3 <=> CF3CO + CH4,"{'CF3CO': 1.0, 'CH4': 1.0}","{'CF3CHO': 1.0, 'CH3': 1.0}"
725,7.980903569478525e-09,C6H4O2 + O <=> C2H2 + CH2CO + 2 CO,"{'C2H2': 1.0, 'CH2CO': 1.0, 'CO': 2.0}","{'C6H4O2': 1.0, 'O': 1.0}"
889,-7.969520890035232e-09,CF3 + CH3OH <=> CH3O + CHF3,"{'CH3O': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3OH': 1.0}"
728,-7.89854876927994e-09,C6H5O <=> C5H5 + CO,"{'C5H5': 1.0, 'CO': 1.0}",{'C6H5O': 1.0}
270,-7.885833085365625e-09,C2H5 + O2 <=> C2H4 + HO2,"{'C2H4': 1.0, 'HO2': 1.0}","{'C2H5': 1.0, 'O2': 1.0}"
263,-7.844986415631775e-09,C2H4 + O2 <=> C2H3 + HO2,"{'C2H3': 1.0, 'HO2': 1.0}","{'C2H4': 1.0, 'O2': 1.0}"
717,7.766007806694683e-09,C6H5 + OH <=> C6H5O + H,"{'C6H5O': 1.0, 'H': 1.0}","{'C6H5': 1.0, 'OH': 1.0}"
1032,7.688233661474077e-09,CH3 + CHF2 <=> CH3-CHF2,{'CH3-CHF2': 1.0},"{'CH3': 1.0, 'CHF2': 1.0}"
1411,7.664746738231249e-09,CH3-CHF2 + F <=> CH3-CF2 + HF,"{'CH3-CF2': 1.0, 'HF': 1.0}","{'CH3-CHF2': 1.0, 'F': 1.0}"
315,7.631776584373356e-09,H + pC3H4 <=> aC3H5,{'aC3H5': 1.0},"{'H': 1.0, 'pC3H4': 1.0}"
321,-7.591978127400014e-09,C2H + pC3H4 <=> C2H2 + C3H3,"{'C2H2': 1.0, 'C3H3': 1.0}","{'C2H': 1.0, 'pC3H4': 1.0}"
307,-7.252111601562158e-09,CH3 + aC3H4 <=> C3H3 + CH4,"{'C3H3': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'aC3H4': 1.0}"
878,7.202473284092225e-09,CH3 + CH3F <=> CH2F + CH4,"{'CH2F': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CH3F': 1.0}"
204,-7.031689579405532e-09,C2H2 + C2H3 <=> iC4H5,{'iC4H5': 1.0},"{'C2H2': 1.0, 'C2H3': 1.0}"
1448,7.0316467012619786e-09,CH3 + F2 <=> CH3F + F,"{'CH3F': 1.0, 'F': 1.0}","{'CH3': 1.0, 'F2': 1.0}"
1268,6.983477340008891e-09,CF3-CHF + CH2O <=> CH2F-CF3 + HCO,"{'CH2F-CF3': 1.0, 'HCO': 1.0}","{'CF3-CHF': 1.0, 'CH2O': 1.0}"
327,-6.959051813330085e-09,OH + aC3H5 <=> C2H3CHO + 2 H,"{'C2H3CHO': 1.0, 'H': 2.0}","{'OH': 1.0, 'aC3H5': 1.0}"
1470,6.873825297252722e-09,CF3CCH2 + OH <=> CF3 + CH2CO + H,"{'CF3': 1.0, 'CH2CO': 1.0, 'H': 1.0}","{'CF3CCH2': 1.0, 'OH': 1.0}"
819,6.694109493373863e-09,C2H5 + HO2 <=> CH3CH2O + OH,"{'CH3CH2O': 1.0, 'OH': 1.0}","{'C2H5': 1.0, 'HO2': 1.0}"
362,6.595563046977897e-09,C3H6 + O <=> CH2CO + CH3 + H,"{'CH2CO': 1.0, 'CH3': 1.0, 'H': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
1233,-6.574861925634955e-09,CH2F-CF2 + HO2 => CF2:O + CH2F + OH,"{'CF2:O': 1.0, 'CH2F': 1.0, 'OH': 1.0}","{'CH2F-CF2': 1.0, 'HO2': 1.0}"
727,6.574100347028746e-09,C6H5O + H <=> C5H6 + CO,"{'C5H6': 1.0, 'CO': 1.0}","{'C6H5O': 1.0, 'H': 1.0}"
1160,6.4180558927888284e-09,CF3 + CH3-CHF2 <=> CHF2-CH2 + CHF3,"{'CHF2-CH2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3-CHF2': 1.0}"
506,6.290530684186762e-09,C4H612 + O <=> C2H4 + CH2CO,"{'C2H4': 1.0, 'CH2CO': 1.0}","{'C4H612': 1.0, 'O': 1.0}"
473,5.89432249440846e-09,C2H2 + C4H5-2 <=> C6H6 + H,"{'C6H6': 1.0, 'H': 1.0}","{'C2H2': 1.0, 'C4H5-2': 1.0}"
1161,5.708958296157782e-09,CF3 + CH3-CHF2 <=> CH3-CF2 + CHF3,"{'CH3-CF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3-CHF2': 1.0}"
166,5.605209018608704e-09,C2H + C2H2 (+M) <=> nC4H3 (+M),{'nC4H3': 1.0},"{'C2H': 1.0, 'C2H2': 1.0}"
989,5.526287889481485e-09,CH3-CHF + H <=> C2H4 + HF,"{'C2H4': 1.0, 'HF': 1.0}","{'CH3-CHF': 1.0, 'H': 1.0}"
431,5.4211420371754125e-09,H + nC4H3 <=> C4H2 + H2,"{'C4H2': 1.0, 'H2': 1.0}","{'H': 1.0, 'nC4H3': 1.0}"
1180,5.3035195426077646e-09,CH2F-CH2 + O <=> CH2CO + H + HF,"{'CH2CO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CH2F-CH2': 1.0, 'O': 1.0}"
317,-5.297706477184225e-09,C3H3 + pC3H4 <=> C3H3 + aC3H4,"{'C3H3': 1.0, 'aC3H4': 1.0}","{'C3H3': 1.0, 'pC3H4': 1.0}"
229,5.287236021545295e-09,CH3CHO + H <=> CH4 + HCO,"{'CH4': 1.0, 'HCO': 1.0}","{'CH3CHO': 1.0, 'H': 1.0}"
1075,5.163717618539697e-09,CH3-CHF2 + H <=> CH3-CF2 + H2,"{'CH3-CF2': 1.0, 'H2': 1.0}","{'CH3-CHF2': 1.0, 'H': 1.0}"
994,5.008891958166315e-09,CHF2-CHF + H <=> CH2:CF2 + HF,"{'CH2:CF2': 1.0, 'HF': 1.0}","{'CHF2-CHF': 1.0, 'H': 1.0}"
1076,4.955232310508174e-09,CH3-CHF2 + O <=> CH3-CF2 + OH,"{'CH3-CF2': 1.0, 'OH': 1.0}","{'CH3-CHF2': 1.0, 'O': 1.0}"
916,-4.950538381438259e-09,C2H6 + CF3O => C2H5 + CF2:O + HF,"{'C2H5': 1.0, 'CF2:O': 1.0, 'HF': 1.0}","{'C2H6': 1.0, 'CF3O': 1.0}"
979,4.929493834416641e-09,CH3-CH2F <=> C2H4 + HF,"{'C2H4': 1.0, 'HF': 1.0}",{'CH3-CH2F': 1.0}
429,-4.770741790797414e-09,H + nC4H3 <=> C2H2 + H2CC,"{'C2H2': 1.0, 'H2CC': 1.0}","{'H': 1.0, 'nC4H3': 1.0}"
513,4.76314700023682e-09,C4H6-2 + H <=> C4H5-2 + H2,"{'C4H5-2': 1.0, 'H2': 1.0}","{'C4H6-2': 1.0, 'H': 1.0}"
1228,4.601164535329433e-09,CH3 + CHF2-CF2 <=> CF2:CF2 + CH4,"{'CF2:CF2': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHF2-CF2': 1.0}"
469,-4.575432560257236e-09,C4H5-2 <=> iC4H5,{'iC4H5': 1.0},{'C4H5-2': 1.0}
236,-4.52783948120975e-09,CH2OCH2 <=> CH3CHO,{'CH3CHO': 1.0},{'CH2OCH2': 1.0}
1216,4.508486301014888e-09,CH2F-CHF + OH <=> CHF:CHF[Z] + H2O,"{'CHF:CHF[Z]': 1.0, 'H2O': 1.0}","{'CH2F-CHF': 1.0, 'OH': 1.0}"
480,-4.404261841538762e-09,C4H6 + H <=> C2H3 + C2H4,"{'C2H3': 1.0, 'C2H4': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
281,4.348516633166423e-09,C2H6 + CH2* <=> C2H5 + CH3,"{'C2H5': 1.0, 'CH3': 1.0}","{'C2H6': 1.0, 'CH2*': 1.0}"
223,4.334074172614166e-09,CH3CO + OH <=> CH2CO + H2O,"{'CH2CO': 1.0, 'H2O': 1.0}","{'CH3CO': 1.0, 'OH': 1.0}"
802,4.2565276947510415e-09,CH3CH2O + M <=> CH2O + CH3 + M,"{'CH2O': 1.0, 'CH3': 1.0}",{'CH3CH2O': 1.0}
740,-4.235290937621061e-09,C5H6 + O <=> C5H5 + OH,"{'C5H5': 1.0, 'OH': 1.0}","{'C5H6': 1.0, 'O': 1.0}"
744,4.235093614696256e-09,C5H6 + OH <=> C5H5 + H2O,"{'C5H5': 1.0, 'H2O': 1.0}","{'C5H6': 1.0, 'OH': 1.0}"
461,4.201089646034397e-09,H + iC4H5 <=> C4H4 + H2,"{'C4H4': 1.0, 'H2': 1.0}","{'H': 1.0, 'iC4H5': 1.0}"
1191,4.118786530607736e-09,CH2F-CH2 + O <=> CH2F + CH2O,"{'CH2F': 1.0, 'CH2O': 1.0}","{'CH2F-CH2': 1.0, 'O': 1.0}"
384,-4.096524248339758e-09,CH2CHCO + H <=> C2H3CHO,{'C2H3CHO': 1.0},"{'CH2CHCO': 1.0, 'H': 1.0}"
708,4.025753657114376e-09,C6H6 + OH <=> C6H5OH + H,"{'C6H5OH': 1.0, 'H': 1.0}","{'C6H6': 1.0, 'OH': 1.0}"
711,-4.013522586274928e-09,C6H5 + H2 <=> C6H6 + H,"{'C6H6': 1.0, 'H': 1.0}","{'C6H5': 1.0, 'H2': 1.0}"
219,-4.004045350563916e-09,CH3CO + H (+M) <=> CH3CHO (+M),{'CH3CHO': 1.0},"{'CH3CO': 1.0, 'H': 1.0}"
483,-3.906813556125409e-09,C4H6 + O <=> OH + nC4H5,"{'OH': 1.0, 'nC4H5': 1.0}","{'C4H6': 1.0, 'O': 1.0}"
1166,3.8139213806008346e-09,CF3 + CH2F-CF3 <=> CF3-CHF + CHF3,"{'CF3-CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F-CF3': 1.0}"
173,3.697204729723234e-09,C2H2 + CH3 <=> aC3H5,{'aC3H5': 1.0},"{'C2H2': 1.0, 'CH3': 1.0}"
1266,3.6124925644244746e-09,CH2O + CHF2-CF2 <=> CHF2-CHF2 + HCO,"{'CHF2-CHF2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF2-CF2': 1.0}"
885,-3.582334742130027e-09,CH2F + CH2F2 <=> CH3F + CHF2,"{'CH3F': 1.0, 'CHF2': 1.0}","{'CH2F': 1.0, 'CH2F2': 1.0}"
917,-3.550447182460221e-09,C2H4 + CF3O => C2H3 + CF2:O + HF,"{'C2H3': 1.0, 'CF2:O': 1.0, 'HF': 1.0}","{'C2H4': 1.0, 'CF3O': 1.0}"
1020,3.3394112544920375e-09,CHF2-CF2 + H <=> CHF2-CHF2,{'CHF2-CHF2': 1.0},"{'CHF2-CF2': 1.0, 'H': 1.0}"
282,-3.332736657600286e-09,C2H6 + CH3 <=> C2H5 + CH4,"{'C2H5': 1.0, 'CH4': 1.0}","{'C2H6': 1.0, 'CH3': 1.0}"
502,3.2771745139888033e-09,C4H612 + H <=> H2 + iC4H5,"{'H2': 1.0, 'iC4H5': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
1077,3.2429370285084132e-09,CH3-CHF2 + OH <=> CH3-CF2 + H2O,"{'CH3-CF2': 1.0, 'H2O': 1.0}","{'CH3-CHF2': 1.0, 'OH': 1.0}"
430,-3.1189572769893327e-09,H + nC4H3 <=> C4H4,{'C4H4': 1.0},"{'H': 1.0, 'nC4H3': 1.0}"
746,3.111688387684779e-09,C5H6 + O2 <=> C5H5 + HO2,"{'C5H5': 1.0, 'HO2': 1.0}","{'C5H6': 1.0, 'O2': 1.0}"
801,-3.066129329778702e-09,CH3CH2O + M <=> CH3CHO + H + M,"{'CH3CHO': 1.0, 'H': 1.0}",{'CH3CH2O': 1.0}
1254,3.0601849879982297e-09,CHF2-CHF + HO2 <=> CH2F-CHF2 + O2,"{'CH2F-CHF2': 1.0, 'O2': 1.0}","{'CHF2-CHF': 1.0, 'HO2': 1.0}"
1251,-3.0262950087515624e-09,CH2F-CHF + HO2 <=> CH2F-CH2F + O2,"{'CH2F-CH2F': 1.0, 'O2': 1.0}","{'CH2F-CHF': 1.0, 'HO2': 1.0}"
441,3.013267724007856e-09,C4H4 + H <=> nC4H5,{'nC4H5': 1.0},"{'C4H4': 1.0, 'H': 1.0}"
196,-2.8968652510896255e-09,C2H3 + H2O2 <=> C2H4 + HO2,"{'C2H4': 1.0, 'HO2': 1.0}","{'C2H3': 1.0, 'H2O2': 1.0}"
359,2.8722817133242494e-09,C3H6 + H <=> H2 + aC3H5,"{'H2': 1.0, 'aC3H5': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
6,2.8375503780365305e-09,2 H + H2O <=> H2 + H2O,"{'H2': 1.0, 'H2O': 1.0}","{'H': 2.0, 'H2O': 1.0}"
424,2.7537516148377913e-09,C2H + C4H2 <=> C6H3,{'C6H3': 1.0},"{'C2H': 1.0, 'C4H2': 1.0}"
203,-2.719513523217645e-09,C2H2 + C2H3 <=> nC4H5,{'nC4H5': 1.0},"{'C2H2': 1.0, 'C2H3': 1.0}"
365,-2.618759184233138e-09,C3H6 + O <=> OH + aC3H5,"{'OH': 1.0, 'aC3H5': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
342,2.550925100879023e-09,CH3CCH2 + O <=> CH2CO + CH3,"{'CH2CO': 1.0, 'CH3': 1.0}","{'CH3CCH2': 1.0, 'O': 1.0}"
330,2.5340550753599935e-09,O2 + aC3H5 <=> CH2O + CH3CO,"{'CH2O': 1.0, 'CH3CO': 1.0}","{'O2': 1.0, 'aC3H5': 1.0}"
1213,2.5154277990347224e-09,CH2F-CH2 + OH <=> CH2:CHF + H2O,"{'CH2:CHF': 1.0, 'H2O': 1.0}","{'CH2F-CH2': 1.0, 'OH': 1.0}"
1265,2.457903317116007e-09,CH2O + CHF2-CHF <=> CH2F-CHF2 + HCO,"{'CH2F-CHF2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF2-CHF': 1.0}"
508,2.4261473085508736e-09,C4H612 + OH <=> H2O + iC4H5,"{'H2O': 1.0, 'iC4H5': 1.0}","{'C4H612': 1.0, 'OH': 1.0}"
468,-2.425098340984524e-09,O2 + iC4H5 <=> CH2CHO + CH2CO,"{'CH2CHO': 1.0, 'CH2CO': 1.0}","{'O2': 1.0, 'iC4H5': 1.0}"
1067,-2.3930742821682785e-09,CH3-CH2F + O <=> CH2F-CH2 + OH,"{'CH2F-CH2': 1.0, 'OH': 1.0}","{'CH3-CH2F': 1.0, 'O': 1.0}"
1232,2.349671135208671e-09,CH2F-CHF + HO2 => CH2F + CHF:O + OH,"{'CH2F': 1.0, 'CHF:O': 1.0, 'OH': 1.0}","{'CH2F-CHF': 1.0, 'HO2': 1.0}"
1231,2.249672457522738e-09,CH2F-CH2 + HO2 => CH2F + CH2O + OH,"{'CH2F': 1.0, 'CH2O': 1.0, 'OH': 1.0}","{'CH2F-CH2': 1.0, 'HO2': 1.0}"
1138,2.146093172186189e-09,CH2F + CH3-CHF2 <=> CH3F + CHF2-CH2,"{'CH3F': 1.0, 'CHF2-CH2': 1.0}","{'CH2F': 1.0, 'CH3-CHF2': 1.0}"
1522,2.136772940077734e-09,CH3CFCF3 + O <=> CF3COF + CH3,"{'CF3COF': 1.0, 'CH3': 1.0}","{'CH3CFCF3': 1.0, 'O': 1.0}"
1090,2.123609032824269e-09,CH2F-CF3 + H <=> CF3-CHF + H2,"{'CF3-CHF': 1.0, 'H2': 1.0}","{'CH2F-CF3': 1.0, 'H': 1.0}"
1454,2.1181765557492104e-09,CF + F2 <=> CF2 + F,"{'CF2': 1.0, 'F': 1.0}","{'CF': 1.0, 'F2': 1.0}"
368,2.0745156023076906e-09,C3H6 + OH <=> H2O + aC3H5,"{'H2O': 1.0, 'aC3H5': 1.0}","{'C3H6': 1.0, 'OH': 1.0}"
1247,-2.04580444597122e-09,CHF2-CF2 + HO2 <=> CF2:CF2 + H2O2,"{'CF2:CF2': 1.0, 'H2O2': 1.0}","{'CHF2-CF2': 1.0, 'HO2': 1.0}"
1149,1.9984814700344103e-09,CH3-CHF2 + CHF2 <=> CH2F2 + CHF2-CH2,"{'CH2F2': 1.0, 'CHF2-CH2': 1.0}","{'CH3-CHF2': 1.0, 'CHF2': 1.0}"
663,-1.9633869460078308e-09,C2H2 + C4H2 <=> o-C6H4,{'o-C6H4': 1.0},"{'C2H2': 1.0, 'C4H2': 1.0}"
1093,-1.903442593386491e-09,CHF2-CHF2 + H <=> CHF2-CF2 + H2,"{'CHF2-CF2': 1.0, 'H2': 1.0}","{'CHF2-CHF2': 1.0, 'H': 1.0}"
1131,-1.879242098578866e-09,C2H3 + CHF2-CF3 <=> C2H4 + CF3-CF2,"{'C2H4': 1.0, 'CF3-CF2': 1.0}","{'C2H3': 1.0, 'CHF2-CF3': 1.0}"
361,1.8210513553026161e-09,C3H6 + H <=> CH3CHCH + H2,"{'CH3CHCH': 1.0, 'H2': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
457,1.816876545116036e-09,O2 + nC4H5 <=> CH2CHCHCHO + O,"{'CH2CHCHCHO': 1.0, 'O': 1.0}","{'O2': 1.0, 'nC4H5': 1.0}"
768,1.8072741417950607e-09,C5H4O + H <=> C5H5O(1_3),{'C5H5O(1_3)': 1.0},"{'C5H4O': 1.0, 'H': 1.0}"
339,-1.7710998890554773e-09,C2H2 + aC3H5 <=> lC5H7,{'lC5H7': 1.0},"{'C2H2': 1.0, 'aC3H5': 1.0}"
996,1.7674197859457339e-09,CH2F-CF2 + H <=> CH2:CF2 + HF,"{'CH2:CF2': 1.0, 'HF': 1.0}","{'CH2F-CF2': 1.0, 'H': 1.0}"
1252,1.7526364602251455e-09,CH2F-CF2 + HO2 <=> CH2F-CHF2 + O2,"{'CH2F-CHF2': 1.0, 'O2': 1.0}","{'CH2F-CF2': 1.0, 'HO2': 1.0}"
335,-1.6950951186864248e-09,CH3 + aC3H5 (+M) <=> C4H81 (+M),{'C4H81': 1.0},"{'CH3': 1.0, 'aC3H5': 1.0}"
